0.000159002826911806	0.000745926941419988	0.00496754611175048	0.000662479622389784	0.000102909443269009	1.58182360115174e-05	2.58694090574393e-06	4.17986777628972e-07	0.000927646133225414	0.00196839964276713	0.0432629462312638	0.000595299811361032	0.000136549844805815	9.46692506274207e-06	1.75730749486348e-06	1.81200413836011e-07	7.77657244807959e-05	-9.92962649239447e-05	0.00341258890174433	-0.000244934050583248	3.34799427227905e-05	-2.80553685016051e-06	4.34734511347145e-07	-3.77630397137025e-08
1.05307300845817e-05	6.85516742972344e-05	0.000227265192018478	0.00121393989825942	0.000188104844512521	3.28009064225964e-05	5.54213820938225e-06	9.51375856145400e-07	4.85727037156891e-05	0.000393777246735651	0.000595299811361032	0.0104287340389185	0.000169846581980770	4.32472588485055e-05	3.32308620319146e-06	6.44799457326560e-07	2.08393109409389e-06	3.28891065047544e-05	-2.95949471709704e-05	0.000825140427238952	-6.83417712199510e-05	1.05103536404226e-05	-9.62439995094150e-07	1.58977204435332e-07
1.22397393669289e-06	5.31946323643596e-06	2.41574268166364e-05	6.53427150151827e-05	0.000296871741227631	5.17521965336046e-05	9.91309090840313e-06	1.75333459990538e-06	7.40806760071148e-06	2.41097874739206e-05	0.000136549844805815	0.000169846581980770	0.00251438600164070	4.69484448878645e-05	1.29878367788808e-05	1.04880083279672e-06	5.26970255324073e-07	1.02175869624044e-06	1.13619733297464e-05	-8.31285956208180e-06	0.000199554170147572	-1.84645633302649e-05	3.12948706535142e-06	-3.04738349210323e-07
1.24511332078821e-07	6.90421532954676e-07	2.12641065699766e-06	7.77966183618557e-06	1.82071004068789e-05	7.26510789738806e-05	1.39367724742354e-05	2.78014522227181e-06	6.54966929092926e-07	4.09982921971729e-06	9.46692506274207e-06	4.32472588485055e-05	4.69484448878645e-05	0.000606336941480239	1.26931078243808e-05	3.63811020728628e-06	3.61633934592159e-08	2.90077035296910e-07	3.96398181483188e-07	3.58465318191992e-06	-2.25998113102628e-06	4.82700724000316e-05	-4.88761569361583e-06	8.78316313472978e-07
1.69490807790982e-08	7.75881604194401e-08	3.01742349211300e-07	7.60061784938523e-07	2.37592316414928e-06	4.96361004646632e-06	1.77470559962640e-05	3.52635981839176e-06	1.00074273061679e-07	4.00267743417914e-07	1.75730749486348e-06	3.32308620319146e-06	1.29878367788808e-05	1.26931078243808e-05	0.000146142040650582	3.17912937825358e-06	6.69606160943020e-09	2.18920866363332e-08	1.23671133126485e-07	1.37468294091613e-07	1.07248123942343e-06	-6.02681247359064e-07	1.16680873517401e-05	-1.25676501777685e-06
2.08230822531303e-09	1.10861738062026e-08	3.57840085918694e-08	1.12509115695419e-07	2.43901134707498e-07	6.70839015628652e-07	1.25442853741713e-06	4.06119886057457e-06	1.12653770122294e-08	6.43070343464242e-08	1.81200413836011e-07	6.44799457326560e-07	1.04880083279672e-06	3.63811020728628e-06	3.17912937825358e-06	3.44492444208310e-05	6.59162133793286e-10	4.28030175710902e-09	9.80582319268476e-09	4.52114138675421e-08	4.25642621295240e-08	3.00134111506762e-07	-1.59052337494321e-07	2.71599628686126e-06
0.00652888319137610	0.000414554245780945	4.66969103172432e-05	5.35637264824848e-06	7.10264640136312e-07	9.79912881509893e-08	1.44485050142143e-08	2.14300851120517e-09	0.0584050958055018	-0.000288412507172468	7.77657244807959e-05	2.08393109409389e-06	5.26970255324073e-07	3.61633934592159e-08	6.69606160943020e-09	6.59162133793286e-10	0.00458207063987227	-0.000247540157526472	2.25444861556854e-05	-1.67692569765055e-06	1.90032306565629e-07	-1.64670247128194e-08	2.20119602362237e-09	-2.01147875499192e-10
-0.000153827127390781	0.00157475218761272	0.000142140523107802	1.97259203214401e-05	2.62507290419854e-06	3.90880655548991e-07	5.92699127669504e-08	9.22336350728046e-09	-0.00242239036812213	0.0141164653613034	-9.92962649239447e-05	3.28891065047544e-05	1.02175869624044e-06	2.90077035296910e-07	2.18920866363332e-08	4.28030175710902e-09	-0.000247540157526472	0.00112260805382037	-8.59602799528812e-05	9.59168319810744e-06	-8.25921617346092e-07	1.04795752221625e-07	-9.96333928295783e-09	1.41691648517335e-09
2.20597642367102e-05	-5.10946055527444e-05	0.000380047736075491	4.22373560281236e-05	6.80846761325720e-06	1.01781627827388e-06	1.66616005606374e-07	2.66121097934648e-08	0.000231311676793319	-0.000827686507165260	0.00341258890174433	-2.95949471709704e-05	1.13619733297464e-05	3.96398181483188e-07	1.23671133126485e-07	9.80582319268476e-09	2.25444861556854e-05	-8.59602799528812e-05	0.000275153491735781	-2.58602075835568e-05	3.33324257249126e-06	-3.21697515446237e-07	4.47677724635311e-08	-4.53985055588866e-09
-9.95640271229826e-07	9.27334367007011e-06	-1.46763071221828e-05	9.17762343469022e-05	1.18420405020062e-05	2.14674434200599e-06	3.52891198172938e-07	6.07081485241897e-08	-1.50759782120433e-05	9.73785047375593e-05	-0.000244934050583248	0.000825140427238952	-8.31285956208180e-06	3.58465318191992e-06	1.37468294091613e-07	4.52114138675421e-08	-1.67692569765055e-06	9.59168319810744e-06	-2.58602075835568e-05	6.74694124746761e-05	-7.33744744118604e-06	1.05782177869025e-06	-1.12085193814610e-07	1.65460006985744e-08
1.75331811540544e-07	-4.70608402880654e-07	3.18519044158176e-06	-3.96792055634637e-06	2.21769888881714e-05	3.21711360911529e-06	6.41836672812014e-07	1.10554568996209e-07	1.88100474651580e-06	-7.31423529890847e-06	3.34799427227905e-05	-6.83417712199510e-05	0.000199554170147572	-2.25998113102628e-06	1.07248123942343e-06	4.25642621295240e-08	1.90032306565629e-07	-8.25921617346092e-07	3.33324257249126e-06	-7.33744744118604e-06	1.65511584292131e-05	-2.01651112715384e-06	3.18457361310288e-07	-3.59265197459927e-08
-8.63578706399061e-09	9.58191369740219e-08	-1.75588212140263e-07	9.99452053032706e-07	-1.03680806824804e-06	5.36218511195093e-06	8.55553944091406e-07	1.78116895654629e-07	-1.40915388946313e-07	1.02749674159765e-06	-2.80553685016051e-06	1.05103536404226e-05	-1.84645633302649e-05	4.82700724000316e-05	-6.02681247359064e-07	3.00134111506762e-07	-1.64670247128194e-08	1.04795752221625e-07	-3.21697515446237e-07	1.05782177869025e-06	-2.01651112715384e-06	4.06193964768397e-06	-5.42958036450382e-07	9.04019566754410e-08
2.03558636331296e-09	-4.98386977591172e-09	4.05768891352824e-08	-5.85200408225659e-08	2.97499372947311e-07	-2.65370924888148e-07	1.29438723139649e-06	2.14661383802800e-07	2.15168005111954e-08	-8.39593396636671e-08	4.34734511347145e-07	-9.62439995094150e-07	3.12948706535142e-06	-4.88761569361583e-06	1.16680873517401e-05	-1.59052337494321e-07	2.20119602362237e-09	-9.96333928295783e-09	4.47677724635311e-08	-1.12085193814610e-07	3.18457361310288e-07	-5.42958036450382e-07	9.96002225612219e-07	-1.40577846524252e-07
-8.58703931184651e-11	1.29768506068696e-09	-2.19361620279449e-09	1.47863836494956e-08	-1.82957385844071e-08	8.26461077546422e-08	-6.95598319162032e-08	2.89951430161314e-07	-1.62976561691011e-09	1.37220606408998e-08	-3.77630397137025e-08	1.58977204435332e-07	-3.04738349210323e-07	8.78316313472978e-07	-1.25676501777685e-06	2.71599628686126e-06	-2.01147875499192e-10	1.41691648517335e-09	-4.53985055588866e-09	1.65460006985744e-08	-3.59265197459927e-08	9.04019566754410e-08	-1.40577846524252e-07	2.30604543557946e-07
