2.57129115976156e-11	1.23537604001787e-10	4.05526547377898e-10	1.04675811477665e-09	2.25277388091912e-09	4.14896366400013e-09	6.67833601486214e-09	9.38696923036027e-09	1.16638213496518e-08	1.22217040830357e-08	1.05502615404728e-08	3.28635300361926e-09	9.28415633456609e-10	2.45649612769043e-10	6.39257244973103e-11	1.63196746327124e-11	4.13052418714829e-12	1.03472588052844e-12	2.57329174053183e-13	6.32828132095271e-14	1.46184694568992e-14	1.48267208204210e-10	7.10645953860518e-10	2.32617472090220e-09	5.97308219518328e-09	1.27929236301040e-08	2.33534116165498e-08	3.73855482301468e-08	5.18539392871060e-08	6.46480619010067e-08	6.69376573345730e-08	6.46620357256800e-08	6.62960824140440e-09	1.24562048482498e-09	1.98190702738966e-10	4.29264646128397e-11	8.26208050632046e-12	1.84299446617487e-12	3.84356323461113e-13	8.62688791013682e-14	1.85892167824267e-14	3.93244100924226e-15	9.29448685638247e-12	4.44760284639204e-11	1.45460206605206e-10	3.72276801551824e-10	7.96584670375663e-10	1.44498132178154e-09	2.31569072445510e-09	3.16616638652451e-09	4.00773582195209e-09	3.90750981497695e-09	4.48575579452244e-09	-2.35649020537492e-10	1.31975127230569e-10	-8.20669118164285e-12	4.41465329302628e-12	-2.03438123317452e-13	1.57907629474456e-13	-2.87180228482273e-15	5.96292074782363e-15	9.34392667434795e-17	2.22937771233936e-16
4.43753434709659e-12	2.20299016330722e-11	7.47720238252519e-11	2.00202063083739e-10	4.47068771028760e-10	8.59578815002354e-10	1.44357318228496e-09	2.14851116719835e-09	2.82226828584342e-09	3.30253521980576e-09	3.28635300361926e-09	2.71435999051432e-09	8.81964653571910e-10	2.59558450623025e-10	7.14679467243084e-11	1.92988425561228e-11	5.10217160200746e-12	1.33436449507313e-12	3.44703778401345e-13	8.79306050402837e-14	2.09395561928065e-14	2.50973777492439e-11	1.24419077615382e-10	4.20979826378290e-10	1.12306433813682e-09	2.49252199647028e-09	4.76416528847393e-09	7.92068566533091e-09	1.17069076082357e-08	1.51470362245983e-08	1.77404502676994e-08	1.73743915660380e-08	1.59175417525612e-08	1.74056165413726e-09	3.41552021902688e-10	5.71896110594742e-11	1.28285074010535e-11	2.57126277756730e-12	5.91724097754828e-13	1.27628614086627e-13	2.93550039276759e-14	6.12931194978464e-15	1.56219852233428e-12	7.74016335145110e-12	2.61393931606965e-11	6.96533140931942e-11	1.54025763254079e-10	2.94027622447727e-10	4.85531728076439e-10	7.18108161664568e-10	9.15255766204716e-10	1.08788961071366e-09	1.00164640935495e-09	1.09021386755836e-09	-5.60405518360772e-11	3.51507140084966e-11	-2.11450297285702e-12	1.27429687875172e-12	-5.39470414775528e-14	4.89970529096618e-14	-6.22234086445706e-16	1.97018769869572e-15	3.40375405416892e-17
7.77224507541267e-13	3.97944255758933e-12	1.39575235625336e-11	3.86460638901121e-11	8.95253185405284e-11	1.78637644331657e-10	3.13200191290923e-10	4.86474720380536e-10	6.76476554174481e-10	8.37121815256898e-10	9.28415633456609e-10	8.81964653571910e-10	7.00121592836507e-10	2.36416120710236e-10	7.22571996497498e-11	2.06492564898581e-11	5.77282467389800e-12	1.57729597185034e-12	4.25351822836885e-13	1.12655159032149e-13	2.77161023229089e-14	4.31177477987294e-12	2.20487033786565e-11	7.71729720048069e-11	2.12855121993266e-10	4.90871811665294e-10	9.72535955669088e-10	1.69319017497251e-09	2.60020063638111e-09	3.58511493595979e-09	4.36146711970067e-09	4.82889527228149e-09	4.49613998881879e-09	3.92306358245951e-09	4.56064724129899e-10	9.32098679204996e-11	1.63809013608769e-11	3.79765792823846e-12	7.91009157699640e-13	1.87430070319785e-13	4.15597042383288e-14	9.20697578233054e-15	2.66677868656271e-13	1.36234902524032e-12	4.76449341934531e-12	1.31124973027857e-11	3.01957398935059e-11	5.95871160333174e-11	1.03573941758204e-10	1.57910012950676e-10	2.17782792854104e-10	2.60804543490597e-10	2.92913196363949e-10	2.55997382088737e-10	2.65243635815574e-10	-1.31849704150221e-11	9.31416481407837e-12	-5.35480025184007e-13	3.64284837015247e-13	-1.38277521002756e-14	1.50016781406661e-14	-1.05196436074165e-16	6.04243930111435e-16
1.37763681097720e-13	7.26914555023121e-13	2.62978300577492e-12	7.52510502461110e-12	1.80293528944155e-11	3.73227480555662e-11	6.79229580176342e-11	1.10142764592801e-10	1.59880820858817e-10	2.09387873935665e-10	2.45649612769043e-10	2.59558450623025e-10	2.36416120710236e-10	1.81063562070337e-10	6.33379708593014e-11	2.00505734808716e-11	5.93308558180612e-12	1.71369082295705e-12	4.82839911254134e-13	1.33397780751156e-13	3.39232056994926e-14	7.49247468739044e-13	3.95133956393393e-12	1.42679553555723e-11	4.07142718486435e-11	9.70950130735137e-11	1.99915745976455e-10	3.60880970865614e-10	5.80425216561161e-10	8.31886523739323e-10	1.07848025552152e-09	1.24137379995291e-09	1.30586724690513e-09	1.16085905351099e-09	9.68130106777473e-10	1.19332920398969e-10	2.53419339543420e-11	4.66361709151873e-12	1.11537933720203e-12	2.40873351703332e-13	5.83908358009128e-14	1.24458645335625e-14	4.60288532795977e-14	2.42650545696210e-13	8.75124580243547e-13	2.49454738856986e-12	5.93431745899300e-12	1.21974772523988e-11	2.19234205299330e-11	3.51915664564034e-11	5.00518116283329e-11	6.48794580526647e-11	7.34611762133755e-11	7.83528947869089e-11	6.52805019855380e-11	6.46052236819788e-11	-3.06513935021305e-12	2.45789622704736e-12	-1.33163589311267e-13	1.03301520328422e-13	-3.40732501555546e-15	4.52618350602499e-15	-2.59403835720407e-17
2.46604332122724e-14	1.33957522669451e-13	4.99506558305832e-13	1.47445898073290e-12	3.65116666064832e-12	7.81825462735289e-12	1.47621495495002e-11	2.48518024882380e-11	3.76619582427481e-11	5.15000394750900e-11	6.39257244973103e-11	7.14679467243084e-11	7.22571996497498e-11	6.33379708593014e-11	4.69560873287887e-11	1.69683603556175e-11	5.55056594484876e-12	1.69706309491481e-12	5.05250045583933e-13	1.45731727425567e-13	3.84559310018694e-14	1.31433982916743e-13	7.13926987324582e-13	2.65927470182604e-12	7.82989153881759e-12	1.93210524521120e-11	4.11469940496232e-11	7.72024104495650e-11	1.28782709280441e-10	1.93336437541002e-10	2.60665651305521e-10	3.19741375549291e-10	3.49989041495539e-10	3.51284038608661e-10	2.99216048525981e-10	2.39243700572682e-10	3.11966180202148e-11	6.86986064199570e-12	1.32104883497725e-12	3.25249870725414e-13	7.22640650959792e-14	1.66995096849084e-14	8.02226053853874e-15	4.35565272815333e-14	1.62147726808044e-13	4.76729428527902e-13	1.17482877823588e-12	2.49511067329858e-12	4.67201420590038e-12	7.75719466390239e-12	1.16187002682125e-11	1.55380769521052e-11	1.90489012467913e-11	2.04968756377666e-11	2.08484040618544e-11	1.66194497029510e-11	1.57548743278763e-11	-7.02648012189778e-13	6.46481558990953e-13	-3.24574300171597e-14	2.90872443920022e-14	-8.10571551001130e-16	1.26601492966173e-15
4.44418047308199e-15	2.48678457795264e-14	9.54644049503230e-14	2.90470451537818e-13	7.42070048144640e-13	1.64243797330747e-12	3.20825763402228e-12	5.60406923100303e-12	8.81838184897412e-12	1.25892431971202e-11	1.63196746327124e-11	1.92988425561228e-11	2.06492564898581e-11	2.00505734808716e-11	1.69683603556175e-11	1.22126184781253e-11	4.54772890175313e-12	1.53385503057408e-12	4.83328390202834e-13	1.47088224496701e-13	4.02789919724115e-14	2.31761781630475e-14	1.29902887076157e-13	4.98376170389904e-13	1.51387471681864e-12	3.85516107754128e-12	8.49637070575454e-12	1.64920504507169e-11	2.85983310365081e-11	4.45419240109340e-11	6.29121530112481e-11	8.02919888633026e-11	9.36604943717661e-11	9.79048571028499e-11	9.40929310936070e-11	7.70314377024605e-11	5.92090407532409e-11	8.15169956392571e-12	1.85801527115092e-12	3.72353146331711e-13	9.35914463302683e-14	1.97801709446410e-14	1.40426996455628e-15	7.87632468629810e-15	3.01973324688509e-14	9.16543929985277e-14	2.33008599310135e-13	5.12720778595830e-13	9.92223180815760e-13	1.71659942225947e-12	2.66025916707954e-12	3.74743142521943e-12	4.74185431170097e-12	5.52592514939788e-12	5.67441051882207e-12	5.52360955458502e-12	4.22619248288603e-12	3.84702670590799e-12	-1.58342955293358e-13	1.69592665284522e-13	-7.74041232100793e-15	8.10402710237579e-15	-2.22750692928701e-16
8.17703795795575e-16	4.64510537727234e-15	1.83388283600737e-14	5.74441816903043e-14	1.51283185758962e-13	3.45479601510106e-13	6.97592965921094e-13	1.26075441103216e-12	2.05858809881659e-12	3.05202633986196e-12	4.13052418714829e-12	5.10217160200746e-12	5.77282467389800e-12	5.93308558180612e-12	5.55056594484876e-12	4.54772890175313e-12	3.18584016346964e-12	1.21963596671573e-12	4.22932932415732e-13	1.36000079998578e-13	3.89932603920835e-14	4.21320912268389e-15	2.37672396758188e-14	9.38535282588934e-14	2.93626472636367e-13	7.71511657525780e-13	1.75501440354983e-12	3.52585630489000e-12	6.32660024270260e-12	1.02447594306628e-11	1.50164479575186e-11	2.00797006276339e-11	2.43817341999657e-11	2.71607839410319e-11	2.72096657771796e-11	2.51156885771327e-11	1.98155306005266e-11	1.46762708891769e-11	2.12948060113723e-12	5.01095224549069e-13	1.03522475508478e-13	2.44603087649813e-14	2.55265776714590e-16	1.43158801522110e-15	5.65289421230203e-15	1.76693207062810e-14	4.63795696166884e-14	1.05299959819885e-13	2.11164338049695e-13	3.77653186811448e-13	6.09943461957880e-13	8.89272719493518e-13	1.18553770449766e-12	1.42661856488465e-12	1.58697323989026e-12	1.56073332595474e-12	1.45832954760187e-12	1.07389239506978e-12	9.40664837992857e-13	-3.49254996696866e-14	4.43686866872911e-14	-1.82996725931676e-15	2.07674018587129e-15
1.56852118441933e-16	8.74836774360282e-16	3.53655834145432e-15	1.13953421025964e-14	3.08974738964161e-14	7.27424760441005e-14	1.51564489364754e-13	2.83176381232085e-13	4.78454695826314e-13	7.36102053888514e-13	1.03472588052844e-12	1.33436449507313e-12	1.57729597185034e-12	1.71369082295705e-12	1.69706309491481e-12	1.53385503057408e-12	1.21963596671573e-12	8.33355750929161e-13	3.26830926218000e-13	1.15128089067531e-13	3.45461925241715e-14	8.18305877092517e-16	4.39095716652912e-15	1.77293382590995e-14	5.71075874141467e-14	1.54564311532037e-13	3.62822743580075e-13	7.52480762054356e-13	1.39766383170776e-12	2.34241880254846e-12	3.57022900479733e-12	4.95578460459807e-12	6.30560758096642e-12	7.31518741524369e-12	7.80964157249254e-12	7.52071043569634e-12	6.68477647780410e-12	5.09453332355550e-12	3.64318656892341e-12	5.55297769860954e-13	1.33285663421362e-13	2.57700049175853e-14	5.03514267486474e-17	2.63063339567105e-16	1.06112989701771e-15	3.41682458486576e-15	9.23749736202501e-15	2.16572866851281e-14	4.48193900844598e-14	8.30753090044796e-14	1.38733187908747e-13	2.10837572379061e-13	2.91003331724590e-13	3.69018265801248e-13	4.24073402751857e-13	4.51896272774473e-13	4.26933017711575e-13	3.83915809745504e-13	2.72746765043105e-13	2.30308897535044e-13	-7.53382279092203e-15	1.14928670607685e-14	-5.01228513563295e-16
2.34017184392567e-17	1.65411336320776e-16	6.84184408702855e-16	2.26495031750178e-15	6.31784713503245e-15	1.53149338586124e-14	3.28989342913949e-14	6.34312783808931e-14	1.10799741237020e-13	1.76407252350883e-13	2.57329174053183e-13	3.44703778401345e-13	4.25351822836885e-13	4.82839911254134e-13	5.05250045583933e-13	4.83328390202834e-13	4.22932932415732e-13	3.26830926218000e-13	2.17772929545247e-13	8.60950100898824e-14	2.78677229904409e-14	9.83378470091783e-17	8.18260907184687e-16	3.35889082140622e-15	1.11209494464310e-14	3.09907440628189e-14	7.49440712501904e-14	1.60410071762776e-13	3.07622654532834e-13	5.33742115601297e-13	8.42117230974138e-13	1.21563550969025e-12	1.60602191939352e-12	1.95248061274995e-12	2.17158349139575e-12	2.22830713894519e-12	2.06783762705525e-12	1.77353119122199e-12	1.30765811508741e-12	9.03681456033989e-13	1.42112465975791e-13	3.13962336447222e-14	5.14283569757115e-18	4.90713362002180e-17	1.99796014115899e-16	6.61404758419007e-16	1.84193194821975e-15	4.44844663368375e-15	9.50763022607420e-15	1.81893850183592e-14	3.14861984713928e-14	4.94866588198801e-14	7.12075397883046e-14	9.35108524335345e-14	1.13260086796124e-13	1.24730366071210e-13	1.27693374078980e-13	1.16177501951757e-13	1.00745992627766e-13	6.91626057492911e-14	5.63470447948790e-14	-1.67880643655086e-15	2.66961165766868e-15
-1.59239028094995e-18	2.86171968255050e-17	1.32272264560318e-16	4.50093081854297e-16	1.29020425627892e-15	3.21706597129147e-15	7.11452188224109e-15	1.41398367926508e-14	2.54831593681887e-14	4.19336484401930e-14	6.32828132095271e-14	8.79306050402837e-14	1.12655159032149e-13	1.33397780751156e-13	1.45731727425567e-13	1.47088224496701e-13	1.36000079998578e-13	1.15128089067531e-13	8.60950100898824e-14	5.50491735719427e-14	1.94887686552168e-14	-3.37651757968426e-17	1.31489986651221e-16	6.37149077792507e-16	2.16446519734952e-15	6.20230806981033e-15	1.54412910219859e-14	3.40458868167319e-14	6.73741071690998e-14	1.20679624640720e-13	1.97080434902364e-13	2.94446033389985e-13	4.04418273150128e-13	5.10364778467266e-13	5.94516750584821e-13	6.35276549228678e-13	6.27463301772235e-13	5.61465363064295e-13	4.64533849139733e-13	3.30522826268494e-13	2.19339248792705e-13	3.09881119649735e-14	-3.04010647154442e-18	7.65539613509862e-18	3.77826931665974e-17	1.27970396838485e-16	3.66526039997377e-16	9.11715883805719e-16	2.00716992459218e-15	3.96541351770859e-15	7.08415224527402e-15	1.15392695676411e-14	1.71691426275279e-14	2.34991935070437e-14	2.94676117547650e-14	3.41864232869822e-14	3.61546607208834e-14	3.56121387295488e-14	3.12206911292568e-14	2.61033839473800e-14	1.72659877755314e-14	1.35117950830882e-14	-5.74796900378622e-16
